District ID,District Name,Grade,Gender,Total students assessed,Total students achieving HFZ at least once,Percentage achieving HFZ at least once,Total not achieving HFZ on any assessment,Percentage not achieving HFZ on any assessment,Total achieving HFZ exactly once,Total % achieving HFZ exactly once,Total achieving HFZ twice,Total % achieving HFZ twice,Total achieving HFZ  three times,Total % achieving HFZ  three times,Total achieving HFZ four times,Total % achieving HFZ four times,Total achieving HFZ five times,Total % achieving HFZ five times,Total achieving HFZ more than 5 times,Total % achieving HFZ more than 5 times
129903.0,KAUFMAN ISD,4.0,Boys,125.0,123.0,98.4,2.0,1.6,1.0,0.8,2.0,1.6,7.0,5.6,31.0,24.8,29.0,23.2,53.0,42.4
129903.0,KAUFMAN ISD,5.0,Girls,115.0,115.0,100.0,,,3.0,2.6087,2.0,1.73913,6.0,5.21739,14.0,12.1739,32.0,27.8261,58.0,50.4348
129903.0,KAUFMAN ISD,5.0,Boys,128.0,127.0,99.2188,1.0,0.78125,3.0,2.34375,3.0,2.34375,9.0,7.03125,34.0,26.5625,46.0,35.9375,32.0,25.0
129903.0,KAUFMAN ISD,6.0,Girls,123.0,123.0,100.0,,,3.0,2.43902,8.0,6.50407,17.0,13.8211,18.0,14.6341,27.0,21.9512,50.0,40.6504
129903.0,KAUFMAN ISD,6.0,Boys,129.0,128.0,99.2248,1.0,0.775194,3.0,2.32558,5.0,3.87597,21.0,16.2791,34.0,26.3566,41.0,31.7829,24.0,18.6047
129903.0,KAUFMAN ISD,7.0,Girls,103.0,103.0,100.0,,,1.0,0.970874,5.0,4.85437,8.0,7.76699,18.0,17.4757,27.0,26.2136,44.0,42.7184
129903.0,KAUFMAN ISD,7.0,Boys,137.0,137.0,100.0,,,2.0,1.45985,10.0,7.29927,25.0,18.2482,31.0,22.6277,44.0,32.1168,25.0,18.2482
129903.0,KAUFMAN ISD,8.0,Girls,118.0,116.0,98.3051,2.0,1.69492,5.0,4.23729,9.0,7.62712,19.0,16.1017,16.0,13.5593,35.0,29.661,32.0,27.1186
129903.0,KAUFMAN ISD,8.0,Boys,134.0,134.0,100.0,,,4.0,2.98507,18.0,13.4328,24.0,17.9104,34.0,25.3731,36.0,26.8657,18.0,13.4328
129903.0,KAUFMAN ISD,9.0,Girls,104.0,103.0,99.0385,1.0,0.961538,1.0,0.961538,9.0,8.65385,17.0,16.3462,15.0,14.4231,28.0,26.9231,33.0,31.7308
129903.0,KAUFMAN ISD,9.0,Boys,126.0,126.0,100.0,,,8.0,6.34921,10.0,7.93651,16.0,12.6984,22.0,17.4603,37.0,29.3651,33.0,26.1905
129903.0,KAUFMAN ISD,10.0,Girls,131.0,128.0,97.7099,3.0,2.29008,3.0,2.29008,13.0,9.92366,20.0,15.2672,42.0,32.0611,29.0,22.1374,21.0,16.0305
129903.0,KAUFMAN ISD,10.0,Boys,133.0,132.0,99.2481,1.0,0.75188,14.0,10.5263,16.0,12.0301,24.0,18.0451,28.0,21.0526,35.0,26.3158,15.0,11.2782
129903.0,KAUFMAN ISD,11.0,Girls,106.0,106.0,100.0,,,8.0,7.54717,12.0,11.3208,25.0,23.5849,30.0,28.3019,25.0,23.5849,6.0,5.66038
129903.0,KAUFMAN ISD,11.0,Boys,98.0,95.0,96.9388,3.0,3.06122,5.0,5.10204,18.0,18.3673,23.0,23.4694,22.0,22.449,18.0,18.3673,9.0,9.18367
129903.0,KAUFMAN ISD,12.0,Girls,47.0,47.0,100.0,,,9.0,19.1489,3.0,6.38298,16.0,34.0426,8.0,17.0213,9.0,19.1489,2.0,4.25532
129903.0,KAUFMAN ISD,12.0,Boys,61.0,60.0,98.3607,1.0,1.63934,14.0,22.9508,15.0,24.5902,18.0,29.5082,8.0,13.1148,4.0,6.55738,1.0,1.63934
126906.0,KEENE ISD,3.0,Girls,36.0,36.0,100.0,,,,,,,,,8.0,22.2222,10.0,27.7778,18.0,50.0
126906.0,KEENE ISD,3.0,Boys,26.0,26.0,100.0,,,,,1.0,3.84615,4.0,15.3846,12.0,46.1538,4.0,15.3846,5.0,19.2308
126906.0,KEENE ISD,4.0,Girls,29.0,29.0,100.0,,,,,2.0,6.89655,1.0,3.44828,5.0,17.2414,8.0,27.5862,13.0,44.8276
126906.0,KEENE ISD,4.0,Boys,36.0,36.0,100.0,,,,,1.0,2.77778,4.0,11.1111,10.0,27.7778,7.0,19.4444,14.0,38.8889
126906.0,KEENE ISD,5.0,Girls,30.0,30.0,100.0,,,,,2.0,6.66667,4.0,13.3333,4.0,13.3333,11.0,36.6667,9.0,30.0
126906.0,KEENE ISD,5.0,Boys,33.0,33.0,100.0,,,1.0,3.0303,5.0,15.1515,6.0,18.1818,5.0,15.1515,7.0,21.2121,9.0,27.2727
126906.0,KEENE ISD,6.0,Girls,15.0,15.0,100.0,,,,,1.0,6.66667,,,1.0,6.66667,2.0,13.3333,11.0,73.3333
126906.0,KEENE ISD,6.0,Boys,20.0,20.0,100.0,,,,,,,3.0,15.0,1.0,5.0,11.0,55.0,5.0,25.0
126906.0,KEENE ISD,7.0,Girls,29.0,29.0,100.0,,,,,,,10.0,34.4828,6.0,20.6897,7.0,24.1379,6.0,20.6897
126906.0,KEENE ISD,7.0,Boys,29.0,28.0,96.5517,1.0,3.44828,4.0,13.7931,4.0,13.7931,5.0,17.2414,6.0,20.6897,4.0,13.7931,5.0,17.2414
126906.0,KEENE ISD,8.0,Girls,23.0,23.0,100.0,,,1.0,4.34783,2.0,8.69565,4.0,17.3913,4.0,17.3913,6.0,26.087,6.0,26.087
126906.0,KEENE ISD,8.0,Boys,24.0,24.0,100.0,,,1.0,4.16667,,,3.0,12.5,5.0,20.8333,6.0,25.0,9.0,37.5
126906.0,KEENE ISD,9.0,Girls,32.0,32.0,100.0,,,2.0,6.25,8.0,25.0,4.0,12.5,2.0,6.25,11.0,34.375,5.0,15.625
126906.0,KEENE ISD,9.0,Boys,40.0,39.0,97.5,1.0,2.5,1.0,2.5,3.0,7.5,10.0,25.0,10.0,25.0,8.0,20.0,7.0,17.5
126906.0,KEENE ISD,10.0,Girls,24.0,24.0,100.0,,,2.0,8.33333,1.0,4.16667,1.0,4.16667,10.0,41.6667,7.0,29.1667,3.0,12.5
126906.0,KEENE ISD,10.0,Boys,27.0,26.0,96.2963,1.0,3.7037,2.0,7.40741,5.0,18.5185,7.0,25.9259,5.0,18.5185,4.0,14.8148,3.0,11.1111
126906.0,KEENE ISD,11.0,Girls,17.0,17.0,100.0,,,,,,,6.0,35.2941,3.0,17.6471,6.0,35.2941,2.0,11.7647
126906.0,KEENE ISD,11.0,Boys,18.0,18.0,100.0,,,,,3.0,16.6667,4.0,22.2222,,,7.0,38.8889,4.0,22.2222
126906.0,KEENE ISD,12.0,Girls,23.0,23.0,100.0,,,1.0,4.34783,7.0,30.4348,6.0,26.087,7.0,30.4348,1.0,4.34783,1.0,4.34783
126906.0,KEENE ISD,12.0,Boys,12.0,12.0,100.0,,,3.0,25.0,2.0,16.6667,3.0,25.0,2.0,16.6667,2.0,16.6667,,
220907.0,KELLER ISD,3.0,Girls,1271.0,1269.0,99.8426,2.0,0.157356,8.0,0.629426,21.0,1.65224,82.0,6.45161,180.0,14.1621,442.0,34.7758,536.0,42.1715
220907.0,KELLER ISD,3.0,Boys,1260.0,1253.0,99.4444,7.0,0.555556,24.0,1.90476,66.0,5.2381,152.0,12.0635,252.0,20.0,409.0,32.4603,350.0,27.7778
220907.0,KELLER ISD,4.0,Girls,1233.0,1233.0,100.0,,,2.0,0.162206,10.0,0.81103,43.0,3.48743,120.0,9.73236,340.0,27.575,718.0,58.232
220907.0,KELLER ISD,4.0,Boys,1265.0,1263.0,99.8419,2.0,0.158103,9.0,0.711462,39.0,3.083,101.0,7.98419,240.0,18.9723,384.0,30.3557,490.0,38.7352
220907.0,KELLER ISD,5.0,Girls,1180.0,1179.0,99.9153,1.0,0.0847458,1.0,0.0847458,17.0,1.44068,48.0,4.0678,129.0,10.9322,302.0,25.5932,682.0,57.7966
220907.0,KELLER ISD,5.0,Boys,1305.0,1304.0,99.9234,1.0,0.0766284,14.0,1.0728,57.0,4.36782,126.0,9.65517,245.0,18.7739,370.0,28.3525,492.0,37.7011
220907.0,KELLER ISD,6.0,Girls,1111.0,1111.0,100.0,,,27.0,2.43024,70.0,6.30063,120.0,10.8011,193.0,17.3717,376.0,33.8434,325.0,29.2529
220907.0,KELLER ISD,6.0,Boys,1207.0,1199.0,99.3372,8.0,0.6628,37.0,3.06545,92.0,7.6222,129.0,10.6877,260.0,21.541,338.0,28.0033,343.0,28.4176
220907.0,KELLER ISD,7.0,Girls,1022.0,1018.0,99.6086,4.0,0.391389,14.0,1.36986,55.0,5.3816,107.0,10.4697,193.0,18.8845,325.0,31.8004,324.0,31.7025
220907.0,KELLER ISD,7.0,Boys,1114.0,1106.0,99.2819,8.0,0.718133,48.0,4.3088,81.0,7.2711,131.0,11.7594,233.0,20.9156,323.0,28.9946,290.0,26.0323
220907.0,KELLER ISD,8.0,Girls,1188.0,1184.0,99.6633,4.0,0.3367,27.0,2.27273,50.0,4.20875,128.0,10.7744,281.0,23.6532,425.0,35.7744,273.0,22.9798
220907.0,KELLER ISD,8.0,Boys,1187.0,1181.0,99.4945,6.0,0.505476,34.0,2.86436,92.0,7.75063,157.0,13.2266,273.0,22.9992,392.0,33.0244,233.0,19.6293
220907.0,KELLER ISD,9.0,Girls,875.0,873.0,99.7714,2.0,0.228571,31.0,3.54286,73.0,8.34286,160.0,18.2857,214.0,24.4571,323.0,36.9143,72.0,8.22857
220907.0,KELLER ISD,9.0,Boys,1056.0,1048.0,99.2424,8.0,0.757576,53.0,5.01894,124.0,11.7424,219.0,20.7386,298.0,28.2197,284.0,26.8939,70.0,6.62879
220907.0,KELLER ISD,10.0,Girls,836.0,825.0,98.6842,11.0,1.31579,24.0,2.87081,73.0,8.73206,155.0,18.5407,246.0,29.4258,287.0,34.3301,40.0,4.78469
220907.0,KELLER ISD,10.0,Boys,884.0,878.0,99.3213,6.0,0.678733,28.0,3.16742,84.0,9.50226,189.0,21.3801,296.0,33.4842,253.0,28.6199,28.0,3.16742
220907.0,KELLER ISD,11.0,Girls,560.0,554.0,98.9286,6.0,1.07143,25.0,4.46429,57.0,10.1786,136.0,24.2857,126.0,22.5,198.0,35.3571,12.0,2.14286
220907.0,KELLER ISD,11.0,Boys,643.0,639.0,99.3779,4.0,0.622084,42.0,6.53188,94.0,14.619,152.0,23.6392,172.0,26.7496,156.0,24.2613,23.0,3.57698
242905.0,KELTON ISD,3.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,3.0,Boys,10.0,10.0,100.0,,,,,,,1.0,10.0,2.0,20.0,2.0,20.0,5.0,50.0
242905.0,KELTON ISD,4.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,4.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,5.0,Girls,8.0,8.0,100.0,,,,,,,,,1.0,12.5,1.0,12.5,6.0,75.0
242905.0,KELTON ISD,5.0,Boys,10.0,10.0,100.0,,,,,,,2.0,20.0,3.0,30.0,2.0,20.0,3.0,30.0
242905.0,KELTON ISD,6.0,Girls,7.0,7.0,100.0,,,,,,,,,1.0,14.2857,4.0,57.1429,2.0,28.5714
242905.0,KELTON ISD,6.0,Boys,7.0,7.0,100.0,,,,,1.0,14.2857,3.0,42.8571,,,1.0,14.2857,2.0,28.5714
242905.0,KELTON ISD,7.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,7.0,Boys,7.0,7.0,100.0,,,,,1.0,14.2857,2.0,28.5714,2.0,28.5714,2.0,28.5714,,
242905.0,KELTON ISD,8.0,Girls,10.0,10.0,100.0,,,,,,,2.0,20.0,2.0,20.0,,,6.0,60.0
242905.0,KELTON ISD,8.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,9.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,9.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,10.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
242905.0,KELTON ISD,10.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
129904.0,KEMP ISD,3.0,Girls,43.0,43.0,100.0,,,,,3.0,6.97674,10.0,23.2558,18.0,41.8605,12.0,27.907,,
129904.0,KEMP ISD,3.0,Boys,74.0,74.0,100.0,,,1.0,1.35135,4.0,5.40541,20.0,27.027,24.0,32.4324,25.0,33.7838,,
129904.0,KEMP ISD,4.0,Girls,49.0,49.0,100.0,,,1.0,2.04082,,,4.0,8.16327,6.0,12.2449,14.0,28.5714,24.0,48.9796
129904.0,KEMP ISD,4.0,Boys,52.0,51.0,98.0769,1.0,1.92308,1.0,1.92308,,,7.0,13.4615,8.0,15.3846,13.0,25.0,22.0,42.3077
129904.0,KEMP ISD,5.0,Girls,54.0,54.0,100.0,,,,,1.0,1.85185,3.0,5.55556,13.0,24.0741,12.0,22.2222,25.0,46.2963
129904.0,KEMP ISD,5.0,Boys,53.0,52.0,98.1132,1.0,1.88679,2.0,3.77358,2.0,3.77358,8.0,15.0943,5.0,9.43396,15.0,28.3019,20.0,37.7358
129904.0,KEMP ISD,6.0,Girls,38.0,38.0,100.0,,,,,,,1.0,2.63158,5.0,13.1579,11.0,28.9474,21.0,55.2632
129904.0,KEMP ISD,6.0,Boys,53.0,53.0,100.0,,,2.0,3.77358,4.0,7.54717,4.0,7.54717,6.0,11.3208,16.0,30.1887,21.0,39.6226
129904.0,KEMP ISD,7.0,Girls,33.0,33.0,100.0,,,,,2.0,6.06061,6.0,18.1818,4.0,12.1212,7.0,21.2121,14.0,42.4242
129904.0,KEMP ISD,7.0,Boys,60.0,60.0,100.0,,,,,5.0,8.33333,7.0,11.6667,20.0,33.3333,9.0,15.0,19.0,31.6667
129904.0,KEMP ISD,8.0,Girls,31.0,31.0,100.0,,,,,2.0,6.45161,6.0,19.3548,7.0,22.5806,6.0,19.3548,10.0,32.2581
129904.0,KEMP ISD,8.0,Boys,54.0,54.0,100.0,,,3.0,5.55556,4.0,7.40741,9.0,16.6667,10.0,18.5185,21.0,38.8889,7.0,12.963
129904.0,KEMP ISD,9.0,Girls,41.0,38.0,92.6829,3.0,7.31707,2.0,4.87805,5.0,12.1951,11.0,26.8293,18.0,43.9024,2.0,4.87805,,
129904.0,KEMP ISD,9.0,Boys,37.0,35.0,94.5946,2.0,5.40541,5.0,13.5135,9.0,24.3243,15.0,40.5405,2.0,5.40541,4.0,10.8108,,
129904.0,KEMP ISD,10.0,Girls,42.0,39.0,92.8571,3.0,7.14286,12.0,28.5714,18.0,42.8571,9.0,21.4286,,,,,,
129904.0,KEMP ISD,10.0,Boys,51.0,48.0,94.1176,3.0,5.88235,8.0,15.6863,11.0,21.5686,16.0,31.3725,13.0,25.4902,,,,
129904.0,KEMP ISD,11.0,Girls,31.0,29.0,93.5484,2.0,6.45161,4.0,12.9032,6.0,19.3548,8.0,25.8065,5.0,16.129,6.0,19.3548,,
129904.0,KEMP ISD,11.0,Boys,53.0,44.0,83.0189,9.0,16.9811,14.0,26.4151,14.0,26.4151,11.0,20.7547,5.0,9.43396,,,,
129904.0,KEMP ISD,12.0,Girls,26.0,26.0,100.0,,,,,5.0,19.2308,4.0,15.3846,16.0,61.5385,1.0,3.84615,,
129904.0,KEMP ISD,12.0,Boys,33.0,26.0,78.7879,7.0,21.2121,19.0,57.5758,3.0,9.09091,3.0,9.09091,1.0,3.0303,,,,
79908.0,KENDLETON ISD,3.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,3.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,4.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,4.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,5.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
79908.0,KENDLETON ISD,6.0,Boys,8.0,8.0,100.0,,,2.0,25.0,3.0,37.5,2.0,25.0,1.0,12.5,,,,
131001.0,KENEDY COUNTY WIDE CSD,3.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
131001.0,KENEDY COUNTY WIDE CSD,3.0,Boys,8.0,8.0,100.0,,,,,,,,,2.0,25.0,1.0,12.5,5.0,62.5
131001.0,KENEDY COUNTY WIDE CSD,4.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
131001.0,KENEDY COUNTY WIDE CSD,4.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
131001.0,KENEDY COUNTY WIDE CSD,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
131001.0,KENEDY COUNTY WIDE CSD,5.0,Boys,6.0,6.0,100.0,,,,,1.0,16.6667,,,,,1.0,16.6667,4.0,66.6667
131001.0,KENEDY COUNTY WIDE CSD,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
131001.0,KENEDY COUNTY WIDE CSD,6.0,Boys,8.0,8.0,100.0,,,,,1.0,12.5,1.0,12.5,,,4.0,50.0,2.0,25.0
128902.0,KENEDY ISD,3.0,Girls,28.0,28.0,100.0,,,1.0,3.57143,,,5.0,17.8571,9.0,32.1429,8.0,28.5714,5.0,17.8571
128902.0,KENEDY ISD,3.0,Boys,25.0,25.0,100.0,,,1.0,4.0,1.0,4.0,8.0,32.0,8.0,32.0,4.0,16.0,3.0,12.0
128902.0,KENEDY ISD,4.0,Girls,32.0,32.0,100.0,,,1.0,3.125,5.0,15.625,8.0,25.0,11.0,34.375,4.0,12.5,3.0,9.375
128902.0,KENEDY ISD,4.0,Boys,23.0,23.0,100.0,,,4.0,17.3913,3.0,13.0435,4.0,17.3913,8.0,34.7826,4.0,17.3913,,
128902.0,KENEDY ISD,5.0,Girls,22.0,22.0,100.0,,,,,2.0,9.09091,5.0,22.7273,5.0,22.7273,6.0,27.2727,4.0,18.1818
128902.0,KENEDY ISD,5.0,Boys,18.0,16.0,88.8889,2.0,11.1111,1.0,5.55556,1.0,5.55556,3.0,16.6667,5.0,27.7778,3.0,16.6667,3.0,16.6667
128902.0,KENEDY ISD,6.0,Girls,18.0,18.0,100.0,,,1.0,5.55556,,,2.0,11.1111,4.0,22.2222,4.0,22.2222,7.0,38.8889
128902.0,KENEDY ISD,6.0,Boys,21.0,21.0,100.0,,,2.0,9.52381,3.0,14.2857,2.0,9.52381,1.0,4.7619,5.0,23.8095,8.0,38.0952
128902.0,KENEDY ISD,7.0,Girls,18.0,18.0,100.0,,,,,1.0,5.55556,3.0,16.6667,,,7.0,38.8889,7.0,38.8889
128902.0,KENEDY ISD,7.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
128902.0,KENEDY ISD,8.0,Girls,21.0,21.0,100.0,,,,,,,,,1.0,4.7619,6.0,28.5714,14.0,66.6667
128902.0,KENEDY ISD,9.0,Girls,11.0,11.0,100.0,,,,,,,,,2.0,18.1818,2.0,18.1818,7.0,63.6364
128902.0,KENEDY ISD,9.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
128902.0,KENEDY ISD,10.0,Girls,16.0,16.0,100.0,,,,,2.0,12.5,,,3.0,18.75,8.0,50.0,3.0,18.75
128902.0,KENEDY ISD,10.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
128902.0,KENEDY ISD,11.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
128902.0,KENEDY ISD,11.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
128902.0,KENEDY ISD,12.0,Girls,6.0,6.0,100.0,,,,,,,,,2.0,33.3333,3.0,50.0,1.0,16.6667
113906.0,KENNARD ISD,3.0,Girls,8.0,8.0,100.0,,,,,4.0,50.0,1.0,12.5,3.0,37.5,,,,
113906.0,KENNARD ISD,3.0,Boys,13.0,13.0,100.0,,,2.0,15.3846,1.0,7.69231,5.0,38.4615,5.0,38.4615,,,,
113906.0,KENNARD ISD,4.0,Girls,10.0,10.0,100.0,,,1.0,10.0,,,3.0,30.0,6.0,60.0,,,,
113906.0,KENNARD ISD,4.0,Boys,10.0,10.0,100.0,,,,,3.0,30.0,5.0,50.0,2.0,20.0,,,,
113906.0,KENNARD ISD,5.0,Girls,15.0,15.0,100.0,,,1.0,6.66667,,,1.0,6.66667,4.0,26.6667,9.0,60.0,,
113906.0,KENNARD ISD,5.0,Boys,15.0,15.0,100.0,,,,,,,3.0,20.0,4.0,26.6667,8.0,53.3333,,
113906.0,KENNARD ISD,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
113906.0,KENNARD ISD,6.0,Boys,13.0,13.0,100.0,,,,,1.0,7.69231,3.0,23.0769,7.0,53.8462,2.0,15.3846,,
113906.0,KENNARD ISD,7.0,Girls,11.0,10.0,90.9091,1.0,9.09091,,,,,3.0,27.2727,3.0,27.2727,4.0,36.3636,,
113906.0,KENNARD ISD,7.0,Boys,15.0,14.0,93.3333,1.0,6.66667,1.0,6.66667,4.0,26.6667,3.0,20.0,2.0,13.3333,4.0,26.6667,,
113906.0,KENNARD ISD,8.0,Girls,9.0,9.0,100.0,,,1.0,11.1111,,,4.0,44.4444,3.0,33.3333,1.0,11.1111,,
113906.0,KENNARD ISD,8.0,Boys,13.0,13.0,100.0,,,,,2.0,15.3846,2.0,15.3846,4.0,30.7692,5.0,38.4615,,
113906.0,KENNARD ISD,9.0,Girls,6.0,6.0,100.0,,,1.0,16.6667,,,1.0,16.6667,4.0,66.6667,,,,
113906.0,KENNARD ISD,9.0,Boys,10.0,10.0,100.0,,,2.0,20.0,1.0,10.0,1.0,10.0,3.0,30.0,3.0,30.0,,
113906.0,KENNARD ISD,10.0,Girls,8.0,8.0,100.0,,,,,2.0,25.0,3.0,37.5,2.0,25.0,1.0,12.5,,
113906.0,KENNARD ISD,10.0,Boys,9.0,9.0,100.0,,,,,5.0,55.5556,1.0,11.1111,2.0,22.2222,1.0,11.1111,,
113906.0,KENNARD ISD,11.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
113906.0,KENNARD ISD,11.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
220914.0,KENNEDALE ISD,3.0,Girls,102.0,102.0,100.0,,,,,3.0,2.94118,7.0,6.86275,10.0,9.80392,27.0,26.4706,55.0,53.9216
220914.0,KENNEDALE ISD,3.0,Boys,116.0,115.0,99.1379,1.0,0.862069,1.0,0.862069,6.0,5.17241,13.0,11.2069,23.0,19.8276,27.0,23.2759,45.0,38.7931
220914.0,KENNEDALE ISD,4.0,Girls,109.0,109.0,100.0,,,2.0,1.83486,2.0,1.83486,6.0,5.50459,9.0,8.25688,26.0,23.8532,64.0,58.7156
220914.0,KENNEDALE ISD,4.0,Boys,121.0,121.0,100.0,,,1.0,0.826446,8.0,6.61157,14.0,11.5702,20.0,16.5289,27.0,22.314,51.0,42.1488
220914.0,KENNEDALE ISD,5.0,Girls,129.0,129.0,100.0,,,,,,,2.0,1.55039,8.0,6.20155,22.0,17.0543,97.0,75.1938
220914.0,KENNEDALE ISD,5.0,Boys,106.0,106.0,100.0,,,2.0,1.88679,,,8.0,7.54717,17.0,16.0377,27.0,25.4717,52.0,49.0566
220914.0,KENNEDALE ISD,6.0,Girls,130.0,130.0,100.0,,,,,1.0,0.769231,1.0,0.769231,4.0,3.07692,30.0,23.0769,94.0,72.3077
220914.0,KENNEDALE ISD,6.0,Boys,108.0,108.0,100.0,,,,,2.0,1.85185,7.0,6.48148,27.0,25.0,28.0,25.9259,44.0,40.7407
220914.0,KENNEDALE ISD,7.0,Girls,113.0,110.0,97.3451,3.0,2.65487,3.0,2.65487,5.0,4.42478,15.0,13.2743,25.0,22.1239,43.0,38.0531,19.0,16.8142
220914.0,KENNEDALE ISD,7.0,Boys,142.0,139.0,97.8873,3.0,2.11268,8.0,5.6338,15.0,10.5634,20.0,14.0845,28.0,19.7183,46.0,32.3944,22.0,15.493
220914.0,KENNEDALE ISD,8.0,Girls,124.0,122.0,98.3871,2.0,1.6129,2.0,1.6129,9.0,7.25806,16.0,12.9032,30.0,24.1935,42.0,33.871,23.0,18.5484
220914.0,KENNEDALE ISD,8.0,Boys,118.0,117.0,99.1525,1.0,0.847458,5.0,4.23729,10.0,8.47458,20.0,16.9492,24.0,20.339,40.0,33.8983,18.0,15.2542
220914.0,KENNEDALE ISD,9.0,Girls,149.0,149.0,100.0,,,4.0,2.68456,10.0,6.71141,25.0,16.7785,51.0,34.2282,41.0,27.5168,18.0,12.0805
220914.0,KENNEDALE ISD,9.0,Boys,117.0,115.0,98.2906,2.0,1.7094,6.0,5.12821,9.0,7.69231,19.0,16.2393,29.0,24.7863,30.0,25.641,22.0,18.8034
220914.0,KENNEDALE ISD,10.0,Girls,111.0,111.0,100.0,,,2.0,1.8018,8.0,7.20721,20.0,18.018,36.0,32.4324,38.0,34.2342,7.0,6.30631
